1	miyazaki is one of world cinema ' s most wondrously gifted artists and storytellers .
1	cool .
1	michael moore ' s latest documentary about america ' s thirst for violence is his best film yet ...
0	qualities that were once amusing are becoming irritating .
0	the lead actors share no chemistry or engaging charisma .
0	in terms of execution this movie is careless and unfocused .
0	will anyone who is n't a fangoria subscriber be excited that it has n't gone straight to video ?
1	ambitious , unsettling psychodrama that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints .
1	an admirable , sometimes exceptional film
1	australia : land beyond time is an enjoyable big movie primarily because australia is a weirdly beautiful place .
1	it ' s an exhilarating place to visit , this laboratory of laughter .
0	rosenthal ( halloween ii ) seems to have forgotten everything he ever knew about generating suspense .
0	return to never land is much more p . c . than the original version ( no more racist portraits of indians , for instance ) , but the excitement is missing .
1	fans of the modern day hong kong action film finally have the worthy successor to a better tomorrow and the killer which they have been patiently waiting for .
0	did no one on the set have a sense of humor , or did they not have the nerve to speak up ?
1	jones has delivered a solidly entertaining and moving family drama .
1	funny and also heartwarming without stooping to gooeyness .
1	( a ) thoughtful , visually graceful work .
0	the movie generates plot points with a degree of randomness usually achieved only by lottery drawing .
1	it ' s that good .
0	what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a surprising , subtle turn at the midway point .
0	the modern-day royals have nothing on these guys when it comes to scandals .
1	a little uneven to be the cat ' s meow , but it ' s good enough to be the purr .
1	this rich , bittersweet israeli documentary , about the life of song-and-dance-man pasach ` ke burstein and his family , transcends ethnic lines .
1	miyazaki has created such a vibrant , colorful world , it ' s almost impossible not to be swept away by the sheer beauty of his images .
1	worth seeing just for weaver and lapaglia .
0	i found it slow , predictable and not very amusing .
0	has all the complexity and realistic human behavior of an episode of general hospital .
0	first-timer john mckay is never able to pull it back on course .
0	sheridan ' s take on the author ' s schoolboy memoir ... is a rather toothless take on a hard young life .
1	romanek ' s themes are every bit as distinctive as his visuals .
0	... watching it was painful .
0	it is too bad that this likable movie is n't more accomplished .
0	it ' s leaden and predictable , and laughs are lacking .
1	informative , intriguing , observant , often touching ... gives a human face to what ' s often discussed in purely abstract terms .
1	warm and exotic .
0	time out is as serious as a pink slip .
0	a rumor of angels does n't just slip - - it avalanches into forced fuzziness .
1	both an admirable reconstruction of terrible events , and a fitting memorial to the dead of that day , and of the thousands thereafter .
1	romantic , riveting and handsomely animated .
0	even murphy ' s expert comic timing and famed charisma ca n't rescue this effort .
1	narc is a no-bull throwback to 1970s action films .
0	its simplicity puts an exclamation point on the fact that this is n't something to be taken seriously , but it also wrecks any chance of the movie rising above similar fare .
1	... wallace is smart to vary the pitch of his movie , balancing deafening battle scenes with quieter domestic scenes of women back home receiving war department telegrams .
0	you can fire a torpedo through some of clancy ' s holes , and the scripters do n't deserve any oscars .
0	suspend your disbelief here and now , or you ' ll be shaking your head all the way to the credits .
0	dong never pushes for insights beyond the superficial tensions of the dynamic he ' s dissecting , and the film settles too easily along the contours of expectation .
1	k - 19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia .
1	an entertaining , if ultimately minor , thriller .
0	too long , and larded with exposition , this somber cop drama ultimately feels as flat as the scruffy sands of its titular community .
1	despite its flaws , crazy as hell marks an encouraging new direction for la salle .
0	a clichéd and shallow cautionary tale about the hard-partying lives of gay men .
1	cage makes an unusual but pleasantly haunting debut behind the camera .
0	one of those so-so films that could have been much better .
1	kosminsky ... puts enough salt into the wounds of the tortured and self-conscious material to make it sting .
1	the gorgeously elaborate continuation of ` ` the lord of the rings ' ' trilogy is so huge that a column of words can not adequately describe co-writer / director peter jackson ' s expanded vision of j . r . r . tolkien ' s middle-earth .
0	yet another iteration of what ' s become one of the movies ' creepiest conventions , in which the developmentally disabled are portrayed with almost supernatural powers to humble , teach and ultimately redeem their mentally ` ` superior ' ' friends , family ...
0	rather than real figures , elling and kjell bjarne become symbolic characters whose actions are supposed to relate something about the naïf ' s encounter with the world .
1	invigorating , surreal , and resonant with a rainbow of emotion .
1	the script is high on squaddie banter , low on shocks .
0	as it is , it ' s too long and unfocused .
1	it ' s funny and human and really pretty damned wonderful , all at once .
1	because the genre is well established , what makes the movie fresh is smart writing , skewed characters , and the title performance by kieran culkin .
0	but ... in trying to capture the novel ' s deeper intimate resonances , the film has - - ironically - distanced us from the characters .
0	needed a little less bling-bling and a lot more romance .
1	a fascinating , bombshell documentary that should shame americans , regardless of whether or not ultimate blame finally lies with kissinger .
0	wendigo wants to be a monster movie for the art-house crowd , but it falls into the trap of pretention almost every time .
0	it ' s so devoid of joy and energy it makes even jason x ... look positively shakesperean by comparison .
